user_name,user_id,type,search_location
jakaljun,20975302,User,korea
gracehyunjuyang,20961829,User,korea
Han-Sang-Shin,20963631,User,korea
kschoi4github,20965630,User,korea
grostay,20975334,User,korea
igg002,20992973,User,korea
CoSkr,20985359,User,korea
rcoholic,20995662,Organization,korea
iMPulseSC2,20992335,User,korea
withel21,20988821,User,korea
RealGridSites,20981598,Organization,korea
frssp,21003117,User,korea
ChungLab,21013971,Organization,korea
jesuskyr,21002351,User,korea
jonghyukweon,21004065,User,korea
mga104,21021930,User,korea
KyBard,21018114,User,korea
egg-00,21018198,User,korea
liars2,21041471,User,korea
tengis617,21034087,User,korea
DaveDev42,21031993,User,korea
hoyeon-lee,21033179,User,korea
qwebnm7788,21032806,User,korea
thachnb85,21049491,User,korea
sambeksam,21068696,User,korea
Storymaru,21048707,Organization,korea
ds2lvg,21052224,User,korea
ji2soft,21048340,User,korea
danielsong2972,21059800,User,korea
HS-Team,21050033,Organization,korea
256bit,21062642,User,korea
kayform,21072188,User,korea
agramar,21076487,User,korea
springsome,21074017,User,korea
rlarjsdn3,21079970,User,korea
kingvictor,21090052,User,korea
lim8701,21071271,User,korea
skyboy0818,21074063,User,korea
icists,21072874,Organization,korea
wustone,21097125,User,korea
ProtoPie,21099005,Organization,korea
Gyucheol-Shin,21103100,User,korea
kriter,21104687,User,korea
hhk7734,21096989,User,korea
korcosin,21096617,User,korea
syowoo,21093875,User,korea
kaist-rcv,21111797,Organization,korea
futureJ,21096897,User,korea
chanmilee,21115499,User,korea
est-ai,21120855,Organization,korea
CusmediGitHub,21116238,User,korea
HD152533,21133824,User,korea
SESoS,21117837,Organization,korea
TailSleep,21117612,User,korea
cute7481,21114073,User,korea
NEOWIZPLAYSTUDIO,21119441,User,korea
hyun43,21130970,User,korea
nyanye,21135812,User,korea
JeongminFelixShin,21142561,User,korea
MrHololo,21137675,User,korea
kyongsu-kang,21151928,User,korea
ftime,21162409,User,korea
peetpass,21151521,User,korea
ceruberu,21168032,User,korea
chazzy1,21163876,User,korea
kimimgo,21175731,User,korea
Ju-E,21174900,User,korea
HanJinwon,21167205,User,korea
donghyun-you,21177625,User,korea
DCnomics,21176670,User,korea
geekhub-lab,21195968,Organization,korea
shwbaek,21194929,User,korea
HansungPark,21197618,User,korea
laurinewaelchi,21201006,User,korea
kjy0922,21194936,User,korea
couldseeme,21188955,User,korea
p0c0p0c0,21217298,User,korea
huseong,21230443,User,korea
jonghyeon-lee,21212706,User,korea
zainmehdi,21212125,User,korea
lawoafactory,21214089,Organization,korea
NEOWIZPLAYSTUDIO-GROUP,21213020,Organization,korea
rogan-son,21213606,User,korea
DoAJJY,21216893,User,korea
Leaf-Devices,21208984,Organization,korea
DasomStory,21213319,User,korea
fabienKim,21210636,User,korea
JHPolarBear,21208847,User,korea
SkaiDream,21244334,User,korea
DasomKang,21234173,User,korea
Shin-JaeHeon,21238436,User,korea
kbeautyluxury,21239050,User,korea
creatrip,21240036,Organization,korea
oneq87,21231559,User,korea
KWONSEYONG,21239357,User,korea
NoneMSG,21263189,User,korea
youngju-mool,21252079,User,korea
kwontaeim,21251967,User,korea
wisejia,21259823,User,korea
dyodoreu,21274190,User,korea
kjykjy0128,21271211,User,korea
goodrobotusses,21288418,User,korea
SGSongGun,21288285,User,korea
kdh7337,21299676,User,korea
youlive789,21309415,User,korea
Hangeulro,21312237,Organization,korea
Esllow,21301787,User,korea
Sewon-Park,21303012,User,korea
wisemanjia,21298918,User,korea
Dotory-Development,21310440,Organization,korea
nmt24,21305541,User,korea
gdhhdg,21313700,User,korea
groovyyun,21310319,User,korea
kwoninho-rainbow,21328346,User,korea
MaxstLab,21329840,User,korea
XperOrg,21324997,Organization,korea
limeclovers,21329964,User,korea
HaSungJoo,21325050,User,korea
jhyoon01,21332419,User,korea
inpernal,21329617,User,korea
leejaeho114,21332218,User,korea
lux1937,21357387,User,korea
DongKey123,21350576,User,korea
GameForPeople,21359956,User,korea
DingdingKim,21375466,User,korea
kimmintae,21375111,User,korea
fastpopo,21490855,User,korea
Heath007,21374345,User,korea
lth915,21640273,User,korea
soromi,21374321,User,korea
blcktgr73,21374726,User,korea
cnok0309,21441253,User,korea
redpool124,21375435,User,korea
philbooks,21953973,User,korea
thstkdgus35,21952093,User,korea
ITJEONG-NAN-JJANG,21843735,User,korea
Daehyun-Bae,21957704,User,korea
changja88,21832110,User,korea
freshcheese,21697972,Organization,korea
choiwoorak,21699136,User,korea
HanHyeonYoung,21696912,User,korea
jeongsangphil,21925898,User,korea
creativesalmon,21958021,Organization,korea
croshine,21697645,User,korea
Hoto-Cocoa,21969938,User,korea
vvkirn,21966651,User,korea
Hospitalization,21965833,User,korea
dnjstlr555,21963949,User,korea
PlAn-K,21980585,User,korea
KTRACK723,21981037,User,korea
90honeypot,21984286,User,korea
kimdeohyeon,21982942,User,korea
ChickenBeer,21999789,User,korea
sshong1991,21993516,User,korea
whatpull,22005202,User,korea
HardBoiledSmith,22004739,Organization,korea
sbc0819,22000030,User,korea
TensorMSA,22003961,Organization,korea
oakyoung,22001116,User,korea
jkayk,22005638,User,korea
jungdu,21999598,User,korea
munhwan,21996500,User,korea
FrailPanda,21993392,User,korea
hyungtaecf,22018706,User,korea
dev-railgun,22025897,User,korea
Kafella10,22020760,Organization,korea
cchamang,22027033,User,korea
pil016,22023311,User,korea
katpaku,22027350,User,korea
yuhaeri,22016890,User,korea
tonix0114,22041165,User,korea
k0626089,22045160,User,korea
opend2b,22047894,User,korea
Floyd-Kim,22050211,User,korea
HerbertLim,22055241,User,korea
namhyein,22045134,User,korea
FJinT,22061329,Organization,korea
KAIST-VCLAB,22051287,Organization,korea
Yunbin-Chang,22078468,User,korea
GWL22,22072703,User,korea
kycfeel,22075051,User,korea
cw89,22065728,User,korea
sku-coderface,22070063,Organization,korea
kwangkim69,22065486,User,korea
sudiplay,22070604,User,korea
sinsiroad,22066785,Organization,korea
icmaf,22089435,User,korea
yunjeongjun,22088212,User,korea
idea-people,22090342,User,korea
eclipse8848,22088116,User,korea
bsidesoft,22096044,Organization,korea
artik-snu,22097381,Organization,korea
PaulJeong14,22092729,User,korea
gammaker95,22109503,User,korea
akainus,22109277,User,korea
shpark2153,22111839,User,korea
youngbaek,22132078,User,korea
jeenskki,22147521,User,korea
hanahdool,22139143,User,korea
redhill71,22147611,User,korea
hajunsa,22139808,User,korea
easyhun,22144678,User,korea
YunjeongLee,22143982,User,korea
rlagkrud48,22161941,User,korea
ITPAPER,22161986,User,korea
pjeje323,22171154,User,korea
Sparkoon,22161856,User,korea
sysop-ap,22166669,User,korea
Autopower-Robots,22166919,Organization,korea
buggi79,22161008,User,korea
devfreedom,22172667,User,korea
LenKIM,22192085,User,korea
heyman333,22214150,User,korea
MoonHyuk,22232561,User,korea
seunghyeonoh,22237247,User,korea
sarahsehee,22235272,User,korea
dmroberthowell,22238413,User,korea
kei98301,22238537,User,korea
YeongHyeon,22256220,User,korea
yuonsh,22255667,User,korea
choigtz,22257702,User,korea
Irenebode,22268814,User,korea
mincheolk,22271430,User,korea
Communitips,22276787,Organization,korea
hongmoSung,22293700,User,korea
lookpin,22287439,Organization,korea
mmresult,22284765,User,korea
Mukhammadali,22298895,User,korea
swallaby,22299938,Organization,korea
imlcorp,22291202,User,korea
Reinose,22321429,User,korea
93Gunit,22316160,User,korea
FlyWingM,22314637,User,korea
jayce1992,22326260,User,korea
kimill1394,22319163,User,korea
codezoo-ltd,22319034,User,korea
cjvaleri,22322696,User,korea
CompSynBioLab-KoreaUniv,22316969,Organization,korea
one-jeong,22339360,User,korea
ghkwon,22338917,User,korea
KeeworksInc,22339007,Organization,korea
hyundaitel2,22333983,User,korea
alchon,22341375,User,korea
leey99,22333869,User,korea
kimchpekr,22344554,User,korea
newbie-dev,22333952,User,korea
woniljung,22338918,User,korea
Kaylais,22374151,User,korea
Eskeptor,22366019,User,korea
kimkijoong,22358400,User,korea
SeoyeonYeom,22358409,User,korea
harryyongheelee,22362979,User,korea
sketchware,22373795,Organization,korea
ClaireShin,22373812,User,korea
wkdgus1164,22370829,User,korea
baedev,22359386,Organization,korea
Seeyong,22360393,User,korea
SongKiDoo,22386516,User,korea
leehunkyu00,22384387,User,korea
BlueMelon715,22390425,User,korea
JaehyunLee-B2LiNK,22383560,User,korea
ShovelWorks,22390888,Organization,korea
kyungchulseo,22383371,User,korea
ManPD,22408488,User,korea
enzinier,22416017,User,korea
minguss821,22410442,User,korea
getHoony,22413555,User,korea
ChiHyeonKim,22412057,User,korea
jaesik817,22428579,User,korea
archmond,22422926,User,korea
musooff,22423682,User,korea
LattEngineer,22426825,Organization,korea
komachine,22434020,Organization,korea
deathwish256,22456085,User,korea
beyond7854,22437853,User,korea
starlettkim,22445211,User,korea
libneko,22436695,User,korea
MarkItDown,22446715,User,korea
sungmuk,22437277,User,korea
sdeetlefs,22447909,User,korea
JPMORGANFUND,22444946,User,korea
Terminatorprog,22451278,User,korea
lily4,22450618,User,korea
9oelM,22465806,User,korea
namusiot,22466638,User,korea
HanMG,22463540,User,korea
RoboHobo085,22462317,User,korea
Dear-Min,22481188,User,korea
shimkh02,22485476,User,korea
iamjy1005,22463857,Organization,korea
wonder-cafeclass,22465169,User,korea
lukenukem95,22494295,User,korea
jasonjhjeong,22496145,User,korea
Deanly,22494876,User,korea
catswords,22488093,Organization,korea
khjang4848,22494266,User,korea
GwangHyun-Myung,22526671,User,korea
seoncafe,22515832,User,korea
woogieboogie93,22511100,User,korea
Clark-Youngdong-Son,22541895,User,korea
helloworldpark,22543813,User,korea
geeksgeek,22540841,User,korea
ddebe,22540104,User,korea
vii22,22539950,User,korea
weltcorp,22536340,Organization,korea
sleight95,22536787,User,korea
iPhoneDevCoKr,22537467,User,korea
Light8reeze,22555243,User,korea
Stepheninkorea,22561195,User,korea
HowoongJun,22553463,User,korea
qkrtngus2085,22571803,User,korea
devwinsoft,22570160,User,korea
pokevist,22573406,User,korea
Heo-Won-Chul,22594101,User,korea
gdgkc,22594707,User,korea
superhuman54,22597519,User,korea
ilgwonson,22582977,User,korea
GDGKoreaCampus,22594809,Organization,korea
skypotato,22617513,User,korea
hsjeong5,22623339,User,korea
yijaein,22608130,User,korea
bitBrickTeam,22610392,User,korea
sigzzang,22618879,User,korea
yoonano,22618240,User,korea
koswift,22620521,Organization,korea
kwhwang,22631197,User,korea
kim-dongin,22628888,User,korea
newinh,22644971,User,korea
bho7982,22630150,User,korea
nzojs,22638165,User,korea
AjouTML,22636678,Organization,korea
SeunghwanBaeF,22629201,User,korea
jungsol,22651987,User,korea
yoo-haemin,22650536,User,korea
AndroidYJ,22650640,User,korea
ZihoShin,22650608,User,korea
ufo946,22655651,User,korea
sleepygloa,22655946,User,korea
JaehwangLim,22655954,User,korea
karenanai,22669348,User,korea
softwarelim,22651056,User,korea
dot-devteam,22654411,User,korea
thepinch,22654843,User,korea
JamesSynn,22674008,User,korea
shastar5,22685034,User,korea
Leejeeyong,22674448,User,korea
Ondam,22692704,User,korea
peterhyun,22678965,User,korea
Igoc,22683489,User,korea
AllFirstEdu,22712369,User,korea
Skitionek,22711241,User,korea
jbonglee,22702720,User,korea
zeekwathub,22695228,User,korea
Parksuji,22708769,User,korea
kimhyunjoong,22707528,User,korea
Killbook,22719016,User,korea
baeheonkim,22723010,User,korea
bbolak,22728889,User,korea
drei-kr,22723924,Organization,korea
juanapu,22719786,User,korea
jhkim89,22743125,User,korea
bbungsang,22735678,User,korea
LittleBoyCyan,22745491,User,korea
lordet01,22748631,User,korea
i2sec,22735888,User,korea
andrelnunes,22736823,User,korea
LabousseSeb,22751606,User,korea
scg-ailabs,22735950,Organization,korea
diana-iropke,22743746,User,korea
gubuktion,22744507,User,korea
3billion,22738940,Organization,korea
wavem,22744360,User,korea
Marx-Park,22735118,User,korea
starrykss,22734777,User,korea
eunjukang,22769824,User,korea
doochan76,22769021,User,korea
wallaon,22764213,User,korea
ialtkey,22761618,User,korea
RoofTopMagpie,22761793,User,korea
ALtKEy,22761591,User,korea
andyjbates,22769444,User,korea
athrunzara86,22769463,User,korea
Mamosoo,22803510,User,korea
PaulJo,22783645,User,korea
hakgyu-kim,22789067,User,korea
rainbluedw,22802416,User,korea
cylee22,22783723,User,korea
hubertshlee,22788264,User,korea
SamsungSDS-Contest,22809479,User,korea
chanwooo,22807730,User,korea
runajoker,22819022,User,korea
cIark,22808067,User,korea
PROBLEM-MAN,22818642,User,korea
jasonboss,22805967,User,korea
Hyeongcheol-An,22806687,User,korea
trungtonyvu,22809660,User,korea
damonkim,22805635,User,korea
Changyong-Jeon,22834541,User,korea
JinhoChoi-s,22831162,User,korea
amogg,22832417,User,korea
JunhoGo,22835192,User,korea
kendrickkim,22834763,User,korea
songtri,22832963,User,korea
IndieGameYard,22836741,Organization,korea
xuanmung,22841974,User,korea
krdatabean,22858811,Organization,korea
gecomms,22858773,Organization,korea
HandSKoreaUniv,22855994,Organization,korea
MinseokOh,22854000,User,korea
KangHyeonRHEE,22875154,User,korea
h00bab,22865082,Organization,korea
taushark,22866067,User,korea
HartBlanc,22865635,User,korea
dwkim-msft,22879667,User,korea
knuppe22,22885915,User,korea
jjwkdl,22879011,User,korea
ssy06005,22876537,User,korea
yatoooou,22887836,User,korea
Oh-Visit-Seoul,22899472,Organization,korea
osam42,22878610,User,korea
kj2648,22901146,User,korea
yoonsungkim87,22908077,User,korea
novemberizing,22907116,User,korea
JuneBPark,22900619,User,korea
bertanbilen,22911469,User,korea
nevget,22910466,Organization,korea
bjjang-gaia,22909973,User,korea
noeyhjun,22935610,User,korea
idKri5,22927691,User,korea
minsungryu,22931598,User,korea
bluedawnstar,22924546,User,korea
marshallslee,22924152,User,korea
eyeskykr,22934626,User,korea
ClockworkGameTeam,22946616,Organization,korea
kimjaemin1,22931436,User,korea
voniven,22928170,User,korea
Kor-Karll,22949600,User,korea
minzzzy,22969551,User,korea
i2seckay,22952524,User,korea
gannim,22954651,User,korea
wjcheon,22970999,User,korea
jym187,22989931,User,korea
sslab-konkuk,22976831,Organization,korea
MeowKim,22974628,User,korea
davidpark23,22973334,User,korea
ldtony,23000510,User,korea
stack07142,23008504,User,korea
cwandtj,23008431,User,korea
swj0418,23014535,User,korea
JunseungKim,23019380,User,korea
sungrn7,23008562,User,korea
JulyLeaver,23008012,User,korea
Nulpanji,23005904,User,korea
sw00choi,23022747,User,korea
SWony,23025069,User,korea
seokany,23045456,User,korea
lemondkel,23043240,User,korea
goory92,23045402,User,korea
hyemmeee,23042896,User,korea
Pwang-je,23049421,User,korea
sohyeonAn,23066745,User,korea
Ranicorn,23069886,User,korea
devJang,23068523,User,korea
batho2n,23072346,User,korea
Bacass,23072075,User,korea
sehkmg,23079663,User,korea
JinhoLim,23068230,User,korea
sync2003,23071905,User,korea
devFallingstar,23091621,User,korea
kbs910423,23095484,User,korea
wlsdnjs1120,23091877,User,korea
ninefs,23091931,User,korea
eradegus,23093731,User,korea
IanJang,23116241,User,korea
donghokim-dgu,23117499,User,korea
jwpark-gaia3d,23113625,User,korea
dennis-hong,23111859,User,korea
cowboy409,23129465,User,korea
TeamSuit,23116275,Organization,korea
Jmoon0123,23134336,User,korea
christianlaing,23131490,User,korea
sjh836,23146848,User,korea
gutmate,23152619,User,korea
thseong,23151803,User,korea
Vidusha93,23151210,User,korea
Gowoonchoi,23157626,User,korea
hyeseungLee93,23162607,User,korea
infreljs,23169202,User,korea
watseob,23165450,User,korea
thulinh12a1,23161432,User,korea
joeuxd,23157884,User,korea
gtgalone,23162037,User,korea
Sarah-Seo,23196011,User,korea
kimally,23192677,User,korea
jeffgyeom,23183492,User,korea
calmisland,23183023,Organization,korea
busyguys,23182242,User,korea
HoyoungLee-B2LINK,23182439,User,korea
calm-edlund,23183001,User,korea
seosaju,23190880,User,korea
panda005,23185683,User,korea
Krdeveloper,23187339,User,korea
hb0702,23211466,User,korea
hwanam1111,23207057,User,korea
findainc,23202576,Organization,korea
MadoJang,23218457,User,korea
dame2000,23214510,User,korea
bhobak,23206726,User,korea
HaSense,23206779,User,korea
Nyamcat,23228376,User,korea
DAhYE24,23237719,User,korea
JaeyoonPark,23226508,User,korea
JANG1004,23225922,User,korea
devacrogram,23239181,User,korea
BangJi-Hun,23225630,User,korea
